epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230704_143650,0.26824917467935694,986.8173525333405,0.885766006097561,0.8857629823416371,0.16324168969603145,99.28103351593018,0.9364973262032086,0.93641902244247
1,20230704_143650,0.17847749539338642,973.5840580463409,0.9276867378048781,0.9276846792676444,0.15243149387406155,94.04512405395508,0.9395053475935828,0.939497534775243
2,20230704_143650,0.14306773781696924,970.0327589511871,0.9425019054878049,0.9425005211862005,0.1220481451376675,94.2913281917572,0.9525401069518716,0.952536241800804
3,20230704_143650,0.12373002193848284,974.8774778842926,0.9521960746951219,0.9521953000971087,0.13737953515514173,95.0431752204895,0.9486965240641712,0.9486880280156091
4,20230704_143650,0.10612141968797403,968.3953437805176,0.9587223704268293,0.9587216532425427,0.1323997784769511,94.22385454177856,0.9476938502673797,0.9476806638667741
5,20230704_143650,0.09572183705969975,971.3079178333282,0.9620093368902439,0.9620087500987041,0.16314546692927173,93.30788803100586,0.9401737967914439,0.9401351711458428
6,20230704_143650,0.08467503397164032,978.8946468830109,0.9680592606707317,0.9680590126131909,0.13543203348084726,94.63600850105286,0.9530414438502673,0.9530168174805076
7,20230704_143650,0.07637501961431642,974.2353196144104,0.9708936737804879,0.9708933683572059,0.1543754209455521,93.3015341758728,0.9428475935828877,0.94279350597075
8,20230704_143650,0.06964740937287499,973.4560945034027,0.9738948170731707,0.9738946245991942,0.21026260733484903,94.4150493144989,0.9274732620320856,0.9273048756019262
9,20230704_143650,0.0665583702928682,972.3466281890869,0.974633193597561,0.9746329074821232,0.1494058021565247,93.9331693649292,0.9508689839572193,0.9508633633633634
10,20230704_143650,0.06058762622555283,986.6727504730225,0.9767768673780488,0.9767766128195878,0.17166893634158262,94.7820315361023,0.9395053475935828,0.9394749974155009
11,20230704_143650,0.05589971445216378,975.4051115512848,0.9792540015243902,0.9792537540627428,0.1450150245078466,93.38971209526062,0.9518716577540107,0.9518706039901392
12,20230704_143650,0.05137130992487783,977.4323351383209,0.9809451219512195,0.98094502232279,0.154439615055839,94.21006608009338,0.952707219251337,0.9527057809404469
13,20230704_143650,0.05206835711578606,973.446831703186,0.9800638338414634,0.9800635333336469,0.15725974983941604,93.75181746482849,0.9510360962566845,0.9510313359042195
14,20230704_143650,0.04872080128978535,975.4411206245422,0.9812071265243902,0.9812068703740844,0.16649409761293765,93.66545844078064,0.9505347593582888,0.950525010334849
