epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230703_203322,0.12032464320443921,1586.653004169464,0.9537751486053955,0.9537746876415338,0.0866355537934936,121.61887192726135,0.9695855614973262,0.9695847970456126
1,20230703_203322,0.06029635748072648,1514.8174843788147,0.9776949016918153,0.9776947653900504,0.07145977809288748,95.10235953330994,0.9767713903743316,0.9767713741569641
2,20230703_203322,0.045182013399142865,1519.622006893158,0.9836391175125743,0.9836389981863282,0.060893618557129034,93.21412873268127,0.9799465240641712,0.9799447676756845
3,20230703_203322,0.03579346596776199,1517.5171375274658,0.9872970964791953,0.9872969831864965,0.07720844347585855,95.28840661048889,0.9779411764705882,0.9779411370448416
4,20230703_203322,0.031659038388542914,1513.9449684619904,0.9887688614540466,0.9887687854963171,0.0631328002328083,93.35050749778748,0.9769385026737968,0.976936482827037
5,20230703_203322,0.028278400903170187,1515.6417379379272,0.9900977366255144,0.990097705034879,0.08232674884664662,94.06695795059204,0.9752673796791443,0.9752656528185022
6,20230703_203322,0.02532326910744241,1523.7092952728271,0.9909264974851395,0.9909264241204462,0.06870386836093784,94.24238085746765,0.9756016042780749,0.9755917887136831
7,20230703_203322,0.02366480905685023,1520.6467289924622,0.9913265889346137,0.9913265430310442,0.060641509564195006,94.99576807022095,0.9822860962566845,0.9822860942779335
8,20230703_203322,0.02083389537555159,1598.0598793029785,0.9928555098308185,0.9928554604438501,0.04863514591486692,96.81989669799805,0.9852941176470589,0.9852940125111707
9,20230703_203322,0.020561262522307108,1511.1194941997528,0.9929412437128486,0.992941199069296,0.05209036341312411,93.69093918800354,0.9846256684491979,0.9846246791594873
10,20230703_203322,0.01815667402099099,1519.2391209602356,0.9938557384545039,0.993855701341023,0.05217521237350679,94.31318187713623,0.9851270053475936,0.9851268554043737
11,20230703_203322,0.018033830911930795,1511.2629017829895,0.9938414494741655,0.9938414200390379,0.05467463703055674,94.22827768325806,0.9821189839572193,0.9821189435094082
12,20230703_203322,0.01637643230088128,1507.81871509552,0.9944701646090535,0.9944701331206895,0.05771106267677879,94.04143953323364,0.981951871657754,0.9819513555250514
13,20230703_203322,0.015105775081687457,1507.5938222408295,0.9949702789208962,0.9949702433925218,0.05003553914058311,93.35379195213318,0.9879679144385026,0.9879677800312869
14,20230703_203322,0.014269913344198576,1549.5224285125732,0.9951560356652949,0.9951560100288698,0.047319366038666585,94.606125831604,0.9859625668449198,0.9859618078596181
