epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230629_010037,0.14734930310663824,891.9545147418976,0.9430259146341463,0.9430245694543873,0.08340794703596954,103.40135645866394,0.9684157754010695,0.9683917436588119
1,20230629_010037,0.08007149281893805,862.9727764129639,0.9690120045731707,0.9690116550556266,0.061360679820857265,92.93379855155945,0.9779411764705882,0.9779389585533232
2,20230629_010037,0.059121686434925165,870.109233379364,0.9783250762195121,0.9783247291507957,0.06105156062279186,93.1498692035675,0.9799465240641712,0.9799436204803879
3,20230629_010037,0.04896166212533788,874.1834664344788,0.9822551448170732,0.9822549925104522,0.07314893746011478,94.93147897720337,0.9766042780748663,0.9766042545538427
4,20230629_010037,0.04501496573576754,877.7717206478119,0.983422256097561,0.9834220500883555,0.06770837028482232,95.08650040626526,0.977105614973262,0.9771055989892381
5,20230629_010037,0.03799892679715013,874.6016671657562,0.9861375762195121,0.9861374220734462,0.07410099811012792,94.11912393569946,0.9754344919786097,0.9754285570788529
6,20230629_010037,0.03633056977516789,877.3217053413391,0.9871379573170732,0.9871378183521522,0.07068193737538232,93.54533815383911,0.9767713903743316,0.9767705022779556
7,20230629_010037,0.03269716624101709,874.0041785240173,0.9885670731707317,0.9885669797688044,0.06720596973900683,93.91000056266785,0.977105614973262,0.9771050772584393
8,20230629_010037,0.03285475818944821,877.6846022605896,0.9888290777439024,0.9888289517456487,0.06856126975049302,95.10910987854004,0.9814505347593583,0.9814502109899423
9,20230629_010037,0.0285978450188384,877.2733888626099,0.9899009146341463,0.9899008293560012,0.056256296875902806,94.24457716941833,0.9834558823529411,0.983455870802442
10,20230629_010037,0.029219852360611406,877.2844130992889,0.9899723704268293,0.9899723052938367,0.06164416301904314,94.9356632232666,0.9807820855614974,0.9807807968836382
11,20230629_010037,0.02624191845787697,880.5905284881592,0.9908060213414634,0.9908059582276798,0.05664823382022419,95.40744042396545,0.9831216577540107,0.9831215215317864
12,20230629_010037,0.024397434368499556,876.3247721195221,0.9909489329268293,0.9909488614278894,0.07490890520316036,92.74022245407104,0.9740975935828877,0.9740916020192751
13,20230629_010037,0.025181155517443807,859.7898781299591,0.9914491234756098,0.99144905931892,0.06761379295650043,91.88606786727905,0.9801136363636364,0.980112076243595
14,20230629_010037,0.023201009304723744,856.4540648460388,0.9919493140243902,0.9919492567310165,0.06278979426615916,92.06550741195679,0.9802807486631016,0.9802798675196032
15,20230629_010037,0.021389512613692627,860.8225002288818,0.9923542301829268,0.9923541747951894,0.07735956513153558,91.98707628250122,0.9767713903743316,0.9767706839248131
16,20230629_010037,0.02128650929832042,858.9541289806366,0.9921875,0.9921874382851257,0.10096596549147582,92.68786478042603,0.9776069518716578,0.9776027461618123
17,20230629_010037,0.021529488131668918,856.4850068092346,0.9924495045731707,0.9924494439127758,0.10923911209529787,93.01852631568909,0.9695855614973262,0.9695855071375847
18,20230629_010037,0.021857752115986995,860.5044674873352,0.9923304115853658,0.9923303747570236,0.07081529692162132,92.16689229011536,0.9752673796791443,0.9752673686280029
19,20230629_010037,0.01875896086112778,859.6789870262146,0.9936880716463414,0.9936880275255364,0.06333875676527848,92.29978132247925,0.9809491978609626,0.9809484295893195
