epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230628_003906,0.01202576599645233,787.8305778503418,0.9957142857142857,0.9957142619022,0.03748251749015311,112.21640014648438,0.9883021390374331,0.98830188291427
1,20230628_003906,0.011914582445117177,772.1210927963257,0.9959642857142857,0.9959642665599947,0.051113300440552595,105.89126706123352,0.9824532085561497,0.9824529493312993
2,20230628_003906,0.011290609694933664,781.8996217250824,0.9958928571428571,0.9958928260823543,0.05688705744863725,105.025310754776,0.9854612299465241,0.9854606123680363
3,20230628_003906,0.0113738281908562,768.2581253051758,0.996,0.9959999720610293,0.04288519382127055,103.6814215183258,0.9881350267379679,0.988134573106006
4,20230628_003906,0.010066253273960943,763.70982670784,0.99625,0.9962499833497347,0.04634532261788115,98.65962195396423,0.9864639037433155,0.98646390034117
5,20230628_003906,0.01014642063798783,783.5492029190063,0.9966785714285714,0.996678551258396,0.03439639721097062,104.33106112480164,0.9904745989304813,0.990474343286752
6,20230628_003906,0.01134189064220066,753.9480924606323,0.9958928571428571,0.9958928260823543,0.031189234936751492,98.87416195869446,0.9899732620320856,0.9899730727404645
7,20230628_003906,0.008858810982418489,751.732194185257,0.99675,0.9967499824855561,0.039771603508155784,102.37553429603577,0.9893048128342246,0.9893047542927487
8,20230628_003906,0.009817308974559378,752.6633818149567,0.9966071428571428,0.9966071185140837,0.0397449788661933,98.50670409202576,0.9876336898395722,0.9876327559480161
9,20230628_003906,0.009720673295961855,747.6048018932343,0.9963571428571428,0.9963571174127231,0.05008797937808658,98.76056385040283,0.9831216577540107,0.9831180893260512
